,dates,open,high,low,close,adjusted close,volume,dividend amount,tickers
44,2019-05-02,174.92,174.92,172.56,172.8,172.1611,2503864.0,0.0,CME
45,2019-05-01,174.71,176.33,171.5,175.3,174.6519,2580912.0,0.0,CME
46,2019-04-30,177.83,178.98,177.09,178.9,178.2386,1828385.0,0.0,CME
47,2019-04-29,178.61,179.57,176.6,177.53,176.8736,2537103.0,0.0,CME
48,2019-04-26,177.74,179.98,177.74,179.01,178.3482,1658404.0,0.0,CME
49,2019-04-25,175.51,178.227,175.1825,178.01,177.3519,1210090.0,0.0,CME
50,2019-04-24,174.35,176.2599,174.25,176.21,175.5585,1537492.0,0.0,CME
51,2019-04-23,174.8,175.45,173.56,174.79,174.1438,1403528.0,0.0,CME
52,2019-04-22,175.41,176.0,174.355,174.78,174.1338,1498445.0,0.0,CME
53,2019-04-18,177.73,179.14,175.93,176.36,175.708,2021786.0,0.0,CME
54,2019-04-17,173.92,177.14,173.92,176.92,176.2659,2247377.0,0.0,CME
55,2019-04-16,174.285,174.62,173.09,173.92,173.277,1281809.0,0.0,CME
56,2019-04-15,172.94,174.44,172.56,173.4,172.7589,1149233.0,0.0,CME
57,2019-04-12,172.15,173.6,171.86,172.92,172.2807,1528168.0,0.0,CME
58,2019-04-11,170.77,171.5,170.05,170.54,169.9095,1081967.0,0.0,CME
59,2019-04-10,170.76,171.15,169.37,170.06,169.4313,1596860.0,0.0,CME
60,2019-04-09,171.48,172.48,169.395,170.76,170.1287,1639591.0,0.0,CME
61,2019-04-08,170.03,172.56,169.35,172.39,171.7527,1630278.0,0.0,CME
62,2019-04-05,169.7,170.6,168.99,170.09,169.4612,1668094.0,0.0,CME
63,2019-04-04,167.81,169.59,167.81,169.36,168.7339,1270554.0,0.0,CME
64,2019-04-03,168.27,170.61,167.82,168.44,167.8173,1767267.0,0.0,CME
65,2019-04-02,166.96,168.48,166.1,168.07,167.4486,1473680.0,0.0,CME
66,2019-04-01,165.66,166.79,164.75,166.55,165.9342,1346891.0,0.0,CME
67,2019-03-29,163.79,164.9097,162.91,164.58,163.9715,1485224.0,0.0,CME
68,2019-03-28,162.72,163.05,161.05,162.76,162.1583,1557611.0,0.0,CME
69,2019-03-27,163.73,164.0,162.0,162.58,161.9789,1335276.0,0.0,CME
70,2019-03-26,164.94,165.58,163.69,164.15,163.5431,1850410.0,0.0,CME
71,2019-03-25,163.08,164.8,162.92,164.17,163.563,1532489.0,0.0,CME
72,2019-03-22,162.15,164.44,161.4,163.32,162.7162,2894911.0,0.0,CME
73,2019-03-21,164.45,165.54,163.02,164.33,163.7225,1839746.0,0.0,CME
74,2019-03-20,168.39,168.6,164.58,164.79,164.1807,2300404.0,0.0,CME
75,2019-03-19,169.94,170.83,168.0,168.73,168.1062,1816432.0,0.0,CME
76,2019-03-18,170.58,171.3714,169.51,169.89,169.2619,1834028.0,0.0,CME
77,2019-03-15,167.95,170.9,167.43,170.14,169.511,2965793.0,0.0,CME
78,2019-03-14,169.5,169.69,166.88,168.43,167.8073,2421810.0,0.0,CME
79,2019-03-13,170.89,171.81,168.11,169.69,169.0626,2159181.0,0.0,CME
80,2019-03-12,171.27,171.52,170.11,170.37,169.7401,2022831.0,0.0,CME
81,2019-03-11,171.52,172.74,170.6,170.82,170.1885,1727532.0,0.0,CME
82,2019-03-08,171.37,171.98,170.45,171.54,170.9058,1832963.0,0.0,CME
83,2019-03-07,173.19,173.78,171.39,172.5,171.8622,2612358.0,0.75,CME
84,2019-03-06,176.17,176.62,173.96,174.25,172.8542,1840072.0,0.0,CME
85,2019-03-05,181.01,181.8,175.32,175.99,174.5803,2014072.0,0.0,CME
86,2019-03-04,183.41,183.66,179.07,180.3,178.8558,2357414.0,0.0,CME
87,2019-03-01,182.45,183.97,182.01,182.59,181.1274,1896617.0,0.0,CME
88,2019-02-28,180.45,183.1208,180.43,181.91,180.4529,2130899.0,0.0,CME
89,2019-02-27,177.85,180.25,177.32,179.86,178.4193,1762270.0,0.0,CME
90,2019-02-26,177.6,179.485,177.12,178.11,176.6833,1742524.0,0.0,CME
91,2019-02-25,178.83,180.42,177.35,177.49,176.0683,1935860.0,0.0,CME
92,2019-02-22,176.51,178.16,176.08,178.06,176.6337,1350094.0,0.0,CME
93,2019-02-21,175.41,176.57,175.04,176.49,175.0763,1955127.0,0.0,CME
94,2019-02-20,174.3,175.76,172.76,175.59,174.1835,2197669.0,0.0,CME
95,2019-02-19,175.26,176.5,174.08,174.3,172.9038,1611083.0,0.0,CME
96,2019-02-15,176.6,177.8,173.9,175.4,173.995,3069592.0,0.0,CME
97,2019-02-14,181.0,181.04,176.6225,177.4,175.979,2898320.0,0.0,CME
98,2019-02-13,179.17,181.41,179.0083,180.4,178.955,2249507.0,0.0,CME
99,2019-02-12,178.03,180.66,177.55,178.93,177.4967,1414765.0,0.0,CME
100,2019-02-11,178.55,179.15,177.2,177.32,175.8996,1085983.0,0.0,CME
101,2019-02-08,176.95,179.12,176.51,178.2,176.7726,1359989.0,0.0,CME
102,2019-02-07,176.36,177.24,173.695,177.23,175.8104,1732208.0,0.0,CME
103,2019-02-06,178.14,178.6,176.81,177.76,176.3361,1643281.0,0.0,CME
104,2019-02-05,179.58,180.13,176.48,178.78,177.3479,2605305.0,0.0,CME
105,2019-02-04,183.14,183.77,175.5818,181.54,180.0858,2399203.0,0.0,CME
106,2019-02-01,182.98,185.22,182.3,183.44,181.9706,1495930.0,0.0,CME
107,2019-01-31,179.73,182.54,179.03,182.28,180.8199,1824157.0,0.0,CME
108,2019-01-30,181.26,182.84,179.81,180.37,178.9252,1547310.0,0.0,CME
109,2019-01-29,184.81,185.09,180.24,181.19,179.7386,1345421.0,0.0,CME
110,2019-01-28,185.52,186.48,184.6,184.96,183.4784,1100724.0,0.0,CME
111,2019-01-25,187.15,188.08,185.52,185.94,184.4506,1508530.0,0.0,CME
112,2019-01-24,187.57,187.59,185.65,186.32,184.8276,1467062.0,0.0,CME
113,2019-01-23,186.54,188.04,185.605,187.82,186.3155,1317440.0,0.0,CME
114,2019-01-22,183.17,186.94,182.9352,186.33,184.8375,1677539.0,0.0,CME
115,2019-01-18,182.26,184.0,180.81,183.43,181.9607,1528308.0,0.0,CME
116,2019-01-17,182.03,182.93,180.84,181.26,179.8081,1543410.0,0.0,CME
117,2019-01-16,182.7,183.7164,181.77,182.29,180.8298,1097199.0,0.0,CME
118,2019-01-15,177.49,182.73,177.49,181.96,180.5025,1486784.0,0.0,CME
119,2019-01-14,178.88,180.22,177.85,178.67,177.2388,1688366.0,0.0,CME
120,2019-01-11,178.05,180.62,177.35,180.55,179.1038,1326499.0,0.0,CME
121,2019-01-10,177.64,180.26,177.21,179.85,178.4094,2585123.0,0.0,CME
122,2019-01-09,182.08,182.5,177.75,178.56,177.1297,2993013.0,0.0,CME
123,2019-01-08,185.12,185.35,180.56,182.66,181.1969,1595965.0,0.0,CME
124,2019-01-07,183.13,185.33,182.9,183.75,182.2781,1544428.0,0.0,CME
125,2019-01-04,183.52,185.31,181.16,184.68,183.2007,2250761.0,0.0,CME
126,2019-01-03,185.3,187.62,181.15,181.5,180.0462,2274117.0,0.0,CME
127,2019-01-02,186.46,187.83,184.72,185.58,184.0935,1771606.0,0.0,CME
128,2018-12-31,186.81,188.45,185.81,188.12,186.6131,1459649.0,0.0,CME
129,2018-12-28,185.72,188.08,183.71,186.11,184.6192,1315387.0,0.0,CME
130,2018-12-27,179.5,184.57,178.09,184.32,182.8436,1847193.0,1.75,CME
131,2018-12-26,177.12,182.42,174.498,182.32,179.1586,1827666.0,0.0,CME
132,2018-12-24,181.46,183.0,176.6,176.62,173.5574,1210990.0,0.0,CME
133,2018-12-21,184.09,189.33,181.68,182.65,179.4829,4926717.0,0.0,CME
134,2018-12-20,185.51,187.96,183.89,184.9,181.6939,2658117.0,0.0,CME
135,2018-12-19,182.55,188.55,181.72,185.53,182.3129,2850722.0,0.0,CME
136,2018-12-18,186.41,187.99,181.49,182.79,179.6204,2151993.0,0.0,CME
137,2018-12-17,187.31,188.795,184.9,185.59,182.3719,1925302.0,0.0,CME
138,2018-12-14,186.87,188.37,185.64,187.64,184.3863,1606929.0,0.0,CME
139,2018-12-13,188.08,188.92,185.87,187.94,184.6811,1908324.0,0.0,CME
140,2018-12-12,191.43,192.89,188.41,188.57,185.3002,2265685.0,0.0,CME
141,2018-12-11,192.14,192.66,188.51,189.51,186.2239,2745998.0,0.0,CME
142,2018-12-10,186.7,190.74,185.21,190.35,187.0494,1946889.0,0.0,CME
143,2018-12-07,188.81,191.39,186.19,187.11,183.8655,1821063.0,0.7,CME
144,2018-12-06,188.0,189.16,183.43,189.02,185.0501,2886079.0,0.0,CME
145,2018-12-04,188.73,189.28,186.51,188.2,184.2473,2626300.0,0.0,CME
146,2018-12-03,190.1,191.96,186.32,188.11,184.1592,2571339.0,0.0,CME
147,2018-11-30,187.62,190.77,187.41,190.08,186.0879,3245940.0,0.0,CME
148,2018-11-29,186.45,189.4,184.1,188.91,184.9424,2697509.0,0.0,CME
149,2018-11-28,192.58,192.93,186.3,187.11,183.1802,3366237.0,0.0,CME
150,2018-11-27,191.15,194.48,191.08,194.15,190.0724,1684089.0,0.0,CME
151,2018-11-26,190.0,192.14,189.95,191.52,187.4976,1742188.0,0.0,CME
152,2018-11-23,189.42,189.86,188.21,189.31,185.334,1084850.0,0.0,CME
153,2018-11-21,192.73,193.0937,190.0,190.01,186.0193,1833990.0,0.0,CME
154,2018-11-20,194.5,194.8249,190.62,192.16,188.1242,2652880.0,0.0,CME
155,2018-11-19,195.6,197.08,194.4143,195.61,191.5017,2029676.0,0.0,CME
156,2018-11-16,191.09,196.1729,190.81,195.61,191.5017,2286947.0,0.0,CME
157,2018-11-15,187.1,191.64,186.67,191.56,187.5368,3679953.0,0.0,CME
158,2018-11-14,188.17,190.21,185.69,188.06,184.1103,3257423.0,0.0,CME
159,2018-11-13,187.2,187.89,185.6,187.33,183.3956,2683540.0,0.0,CME
160,2018-11-12,189.13,190.19,186.23,186.45,182.5341,2446427.0,0.0,CME
161,2018-11-09,189.6,190.43,187.26,189.74,185.755,2459969.0,0.0,CME
162,2018-11-08,188.62,189.805,187.87,189.43,185.4515,2188040.0,0.0,CME
163,2018-11-07,187.76,188.74,185.98,188.69,184.7271,3069281.0,0.0,CME
164,2018-11-06,186.23,188.4899,185.99,186.4,182.4852,2595435.0,0.0,CME
165,2018-11-05,184.54,186.76,184.22,185.5,181.6041,3390230.0,0.0,CME
166,2018-11-02,184.61,186.66,182.97,183.86,179.9985,1795842.0,0.0,CME
167,2018-11-01,183.76,186.59,183.06,183.75,179.8908,3398271.0,0.0,CME
168,2018-10-31,183.0,185.11,182.08,183.24,179.3915,3117811.0,0.0,CME
169,2018-10-30,180.51,182.71,179.56,182.47,178.6377,1751036.0,0.0,CME
170,2018-10-29,180.43,181.98,177.05,179.39,175.6224,1518706.0,0.0,CME
171,2018-10-26,176.83,180.88,176.22,178.64,174.8881,2027027.0,0.0,CME
172,2018-10-25,182.32,182.32,175.27,177.47,173.7427,2932633.0,0.0,CME
173,2018-10-24,180.1,183.67,179.37,181.08,177.2769,1810694.0,0.0,CME
174,2018-10-23,178.26,181.87,178.26,180.8,177.0028,1534860.0,0.0,CME
175,2018-10-22,183.27,183.27,180.79,181.22,177.4139,1477883.0,0.0,CME
176,2018-10-19,180.85,183.79,180.62,182.65,178.8139,1735624.0,0.0,CME
177,2018-10-18,181.28,183.2,180.745,181.92,178.0992,1497126.0,0.0,CME
178,2018-10-17,178.89,181.6,177.1,181.32,177.5118,1748587.0,0.0,CME
179,2018-10-16,174.45,178.27,174.01,178.06,174.3203,1626624.0,0.0,CME
180,2018-10-15,175.83,176.175,173.55,173.82,170.1694,1534431.0,0.0,CME
181,2018-10-12,176.42,177.5529,173.28,176.5,172.7931,1766736.0,0.0,CME
182,2018-10-11,179.86,180.57,174.36,176.03,172.3329,3359028.0,0.0,CME
183,2018-10-10,181.91,182.48,179.48,180.25,176.4643,2406428.0,0.0,CME
184,2018-10-09,180.0,182.09,179.81,181.16,177.3552,1543708.0,0.0,CME
185,2018-10-08,181.43,181.63,179.85,180.91,177.1105,1227853.0,0.0,CME
186,2018-10-05,180.95,182.97,180.95,181.69,177.8741,1672403.0,0.0,CME
187,2018-10-04,175.72,181.73,175.45,180.51,176.7189,2360829.0,0.0,CME
188,2018-10-03,175.57,176.13,174.48,175.45,171.7651,1128327.0,0.0,CME
189,2018-10-02,174.14,174.74,172.55,174.5,170.8351,1704282.0,0.0,CME
190,2018-10-01,171.35,174.29,170.49,174.25,170.5903,1041879.0,0.0,CME
191,2018-09-28,171.2,172.17,170.0389,170.21,166.6352,1439779.0,0.0,CME
192,2018-09-27,173.12,174.04,171.85,171.93,168.3191,1017128.0,0.0,CME
193,2018-09-26,173.6,174.3751,172.4,173.0,169.3666,1403831.0,0.0,CME
194,2018-09-25,175.11,175.4,173.13,173.6,169.954,1459407.0,0.0,CME
195,2018-09-24,174.95,175.86,174.13,174.75,171.0798,1246960.0,0.0,CME
196,2018-09-21,174.71,175.36,173.65,175.12,171.4421,2100161.0,0.0,CME
197,2018-09-20,174.49,174.94,173.37,174.38,170.7176,912432.0,0.0,CME
198,2018-09-19,173.0,173.86,171.96,173.61,169.9638,1156648.0,0.0,CME
199,2018-09-18,171.53,172.97,171.53,172.4,168.7792,1122505.0,0.0,CME
200,2018-09-17,172.68,173.25,171.65,171.84,168.2309,944907.0,0.0,CME
201,2018-09-14,172.83,173.92,172.445,173.15,169.5134,886242.0,0.0,CME
202,2018-09-13,171.74,173.37,171.58,172.31,168.6911,1101375.0,0.0,CME
203,2018-09-12,172.44,173.0,170.313,171.65,168.0449,1010777.0,0.0,CME
204,2018-09-11,174.49,174.62,172.87,173.03,169.396,1082189.0,0.0,CME
205,2018-09-10,174.62,175.58,174.09,174.1,170.4435,1071109.0,0.0,CME
206,2018-09-07,172.57,174.26,172.35,173.78,170.1302,1399050.0,0.7,CME
207,2018-09-06,172.08,174.06,171.3,173.5,169.1746,1470650.0,0.0,CME
208,2018-09-05,176.95,177.355,170.85,171.29,167.0197,2587564.0,0.0,CME
209,2018-09-04,174.73,177.07,174.73,177.05,172.6361,1721926.0,0.0,CME
210,2018-08-31,172.98,175.0,172.75,174.73,170.374,1391663.0,0.0,CME
211,2018-08-30,171.88,173.48,171.52,173.31,168.9894,1229595.0,0.0,CME
212,2018-08-29,169.45,172.22,169.28,172.17,167.8778,1638773.0,0.0,CME
213,2018-08-28,170.64,171.14,169.29,169.6,165.3719,1046897.0,0.0,CME
214,2018-08-27,169.98,171.96,169.93,170.58,166.3274,1337645.0,0.0,CME
215,2018-08-24,168.03,169.46,167.195,169.32,165.0988,909002.0,0.0,CME
216,2018-08-23,166.9,168.7,166.9,167.67,163.49,1048236.0,0.0,CME
217,2018-08-22,166.56,167.71,166.4,166.89,162.7294,707315.0,0.0,CME
218,2018-08-21,169.4,169.88,167.0,167.36,163.1877,1439544.0,0.0,CME
219,2018-08-20,169.35,170.49,169.21,169.68,165.4499,900719.0,0.0,CME
220,2018-08-17,168.68,170.11,167.7,169.38,165.1573,1729273.0,0.0,CME
221,2018-08-16,168.86,169.55,168.01,168.48,164.2798,1311277.0,0.0,CME
222,2018-08-15,165.86,167.94,165.63,167.67,163.49,1650967.0,0.0,CME
223,2018-08-14,164.0,166.54,163.97,166.31,162.1639,1208109.0,0.0,CME
224,2018-08-13,163.99,166.08,163.62,163.95,159.8627,1161892.0,0.0,CME
225,2018-08-10,162.26,164.2021,161.77,163.92,159.8335,1146207.0,0.0,CME
226,2018-08-09,163.69,163.875,162.71,162.97,158.9071,887103.0,0.0,CME
227,2018-08-08,163.4,164.18,162.07,163.74,159.658,1187782.0,0.0,CME
228,2018-08-07,162.65,163.85,162.09,163.42,159.3459,1011842.0,0.0,CME
229,2018-08-06,161.63,162.57,161.32,161.87,157.8346,1106587.0,0.0,CME
230,2018-08-03,161.17,162.35,159.99,161.63,157.6006,959298.0,0.0,CME
231,2018-08-02,161.43,162.2,158.86,161.04,157.0253,1350527.0,0.0,CME
232,2018-08-01,159.86,163.5873,159.07,161.43,157.4055,1529914.0,0.0,CME
233,2018-07-31,161.49,161.88,158.345,159.12,155.1531,1547716.0,0.0,CME
234,2018-07-30,165.5,165.77,160.79,161.21,157.191,1267181.0,0.0,CME
235,2018-07-27,166.0,166.9,165.39,165.49,161.3643,1530543.0,0.0,CME
236,2018-07-26,171.89,171.99,166.26,166.46,162.3101,2283098.0,0.0,CME
237,2018-07-25,168.0,169.91,167.85,169.52,165.2939,1657006.0,0.0,CME
238,2018-07-24,168.96,169.53,167.67,168.46,164.2603,1403322.0,0.0,CME
239,2018-07-23,169.0,169.73,168.03,169.3,165.0793,1314778.0,0.0,CME
240,2018-07-20,168.38,169.15,167.33,169.0,164.7868,979745.0,0.0,CME
241,2018-07-19,170.79,171.48,168.79,168.85,164.6406,1290631.0,0.0,CME
242,2018-07-18,169.46,171.49,169.1,171.02,166.7565,1029156.0,0.0,CME
243,2018-07-17,168.22,169.18,167.3201,169.02,164.8063,889377.0,0.0,CME
244,2018-07-16,166.83,168.47,166.15,168.22,164.0263,721043.0,0.0,CME
245,2018-07-13,166.96,167.18,165.13,166.91,162.7489,1021144.0,0.0,CME
246,2018-07-12,166.44,167.4,164.985,166.7,162.5442,1236295.0,0.0,CME
247,2018-07-11,162.87,165.79,162.1738,165.43,161.3058,1407591.0,0.0,CME
248,2018-07-10,163.64,164.89,162.55,164.17,160.0772,1400056.0,0.0,CME
249,2018-07-09,161.21,163.8,161.0,163.53,159.4532,1652286.0,0.0,CME
250,2018-07-06,160.08,161.53,159.51,160.43,156.4305,1574250.0,0.0,CME
251,2018-07-05,161.44,161.88,159.36,160.3,156.3037,1334546.0,0.0,CME
252,2018-07-03,164.0,165.6499,160.76,161.12,157.1033,511956.0,0.0,CME
253,2018-07-02,163.48,164.06,162.98,163.99,159.9017,917806.0,0.0,CME
254,2018-06-29,164.67,165.93,163.85,163.92,159.8335,1686709.0,0.0,CME
255,2018-06-28,163.62,165.0,162.385,163.86,159.775,1100116.0,0.0,CME
256,2018-06-27,163.02,166.44,162.5096,163.19,159.1217,1406912.0,0.0,CME
257,2018-06-26,166.86,168.55,165.2,165.55,161.4228,1646302.0,0.0,CME
258,2018-06-25,168.2,168.2,165.15,166.49,162.3394,1327093.0,0.0,CME
259,2018-06-22,168.84,169.97,167.7855,168.42,164.2213,1967044.0,0.0,CME
260,2018-06-21,167.03,168.77,165.12,168.22,164.0263,1408043.0,0.0,CME
261,2018-06-20,167.87,168.87,167.09,167.21,163.0414,1231565.0,0.0,CME
262,2018-06-19,167.85,168.72,166.4,166.96,162.7977,2017398.0,0.0,CME
263,2018-06-18,169.0,169.72,168.38,169.2,164.9818,1117226.0,0.0,CME
264,2018-06-15,168.1,170.4,167.21,169.83,165.5961,2074769.0,0.0,CME
265,2018-06-14,170.79,172.21,168.17,168.86,164.6503,1684597.0,0.0,CME
266,2018-06-13,170.28,171.67,169.12,170.48,166.2299,1547596.0,0.0,CME
267,2018-06-12,170.34,170.9,168.66,170.22,165.9764,1217646.0,0.0,CME
268,2018-06-11,171.25,171.43,169.64,170.63,166.3762,1449922.0,0.0,CME
269,2018-06-08,171.41,171.69,169.69,170.97,166.7077,1428055.0,0.0,CME
270,2018-06-07,173.49,173.76,170.803,171.74,167.4585,1926915.0,0.7,CME
271,2018-06-06,171.21,174.36,170.72,173.54,168.5267,2257347.0,0.0,CME
272,2018-06-05,169.08,170.79,169.08,170.46,165.5357,2619253.0,0.0,CME
273,2018-06-04,167.67,170.48,167.52,170.3,165.3803,1984823.0,0.0,CME
274,2018-06-01,164.41,167.8,163.77,167.53,162.6904,1690453.0,0.0,CME
275,2018-05-31,165.04,165.78,162.5,162.9,158.1941,3657488.0,0.0,CME
276,2018-05-30,159.6,166.1399,158.7,165.49,160.7093,2422471.0,0.0,CME
277,2018-05-29,158.47,159.54,157.35,158.68,154.096,1862221.0,0.0,CME
278,2018-05-25,159.4,159.99,158.5,159.6,154.9894,1106706.0,0.0,CME
279,2018-05-24,158.68,160.12,157.21,160.01,155.3876,1473301.0,0.0,CME
280,2018-05-23,159.83,160.19,158.14,160.11,155.4847,1026696.0,0.0,CME
281,2018-05-22,161.27,161.46,158.81,160.86,156.213,1387525.0,0.0,CME
282,2018-05-21,160.15,161.87,160.01,161.38,156.718,982520.0,0.0,CME
283,2018-05-18,160.62,160.88,159.3,159.78,155.1642,1923827.0,0.0,CME
284,2018-05-17,160.33,160.91,159.4,160.7,156.0577,1090938.0,0.0,CME
285,2018-05-16,160.6,161.02,159.365,160.67,156.0285,911163.0,0.0,CME
286,2018-05-15,160.73,161.37,159.27,160.45,155.8149,1232121.0,0.0,CME
287,2018-05-14,159.94,161.2,158.5,161.03,156.3781,1336084.0,0.0,CME
288,2018-05-11,159.83,160.0,158.5,159.29,154.6884,1194930.0,0.0,CME
289,2018-05-10,160.44,160.99,159.14,159.96,155.339,1532538.0,0.0,CME
290,2018-05-09,158.74,161.84,157.4,161.47,156.8054,1307283.0,0.0,CME
291,2018-05-08,159.06,159.705,157.65,158.46,153.8824,1299063.0,0.0,CME
292,2018-05-07,159.41,160.0799,158.35,159.22,154.6204,1232005.0,0.0,CME
293,2018-05-04,156.81,160.3,155.75,159.16,154.5621,1406083.0,0.0,CME
294,2018-05-03,155.7,158.4,153.9,157.02,152.484,2096993.0,0.0,CME
295,2018-05-02,156.45,158.2,155.65,156.38,151.8625,1700543.0,0.0,CME
296,2018-05-01,157.56,158.34,154.4,156.5,151.979,1962605.0,0.0,CME
297,2018-04-30,158.37,160.57,157.67,157.68,153.1249,1412935.0,0.0,CME
298,2018-04-27,157.91,159.309,155.66,157.36,152.8141,1590707.0,0.0,CME
299,2018-04-26,159.89,162.28,155.6,159.45,154.8438,3048841.0,0.0,CME
300,2018-04-25,161.75,162.11,159.85,161.08,156.4267,1447492.0,0.0,CME
301,2018-04-24,164.98,165.41,160.27,161.6,156.9317,1534560.0,0.0,CME
302,2018-04-23,164.96,165.32,163.19,164.2,159.4566,1342577.0,0.0,CME
303,2018-04-20,165.22,165.91,163.01,165.08,160.3111,1598099.0,0.0,CME
304,2018-04-19,165.62,166.55,163.91,164.47,159.7188,1336645.0,0.0,CME
305,2018-04-18,164.94,165.89,163.71,165.2,160.4277,1026414.0,0.0,CME
306,2018-04-17,164.8,166.65,164.5601,164.76,160.0004,1589981.0,0.0,CME
307,2018-04-16,164.94,165.93,163.97,164.02,159.2818,1022357.0,0.0,CME
308,2018-04-13,165.38,165.455,162.3,163.42,158.6991,1025635.0,0.0,CME
309,2018-04-12,162.45,166.17,162.02,164.21,159.4663,1796644.0,0.0,CME
310,2018-04-11,162.02,162.53,160.49,161.26,156.6015,1301205.0,0.0,CME
311,2018-04-10,161.02,164.58,160.93,163.59,158.8642,1977605.0,0.0,CME
312,2018-04-09,158.72,162.43,158.11,159.18,154.5816,1449756.0,0.0,CME
313,2018-04-06,161.83,162.0264,157.17,158.26,153.6881,1313788.0,0.0,CME
314,2018-04-05,161.91,164.11,160.76,162.99,158.2815,1810133.0,0.0,CME
315,2018-04-04,158.02,161.04,157.0379,160.49,155.8537,1519830.0,0.0,CME
316,2018-04-03,157.26,160.97,156.73,160.57,155.9314,1932012.0,0.0,CME
317,2018-04-02,161.62,161.62,155.4,157.7,153.1443,1795380.0,0.0,CME
318,2018-03-29,158.52,162.0,156.68,161.74,157.0676,3926343.0,0.0,CME
319,2018-03-28,159.0,167.36,156.43,158.84,154.2514,2043845.0,0.0,CME
320,2018-03-27,161.77,163.85,157.6,159.0,154.4068,1792127.0,0.0,CME
321,2018-03-26,159.88,162.58,159.57,161.71,157.0385,1921225.0,0.0,CME
322,2018-03-23,160.49,161.64,157.98,158.12,153.5522,2038068.0,0.0,CME
323,2018-03-22,163.5,165.51,159.73,160.16,155.5333,1555706.0,0.0,CME
